IsPossGoal,PlayerX,PlayerY,BallX,BallY,teammates_within_5,opponents_within_5,teammates_within_10,opponents_within_10,teammates_within_15,opponents_within_15,teammates_ahead_of_ball,opponents_ahead_of_ball
0,21.28,2.63,26.32,2.99,1,0,2,3,2,4,7,9
0,27.27,-0.2,27.5,-0.92,0,2,2,7,3,8,5,8
1,27.33,-2.01,32.85,-11.51,1,1,2,3,4,4,5,6
1,20.35,4.77,20.14,3.93,0,1,0,2,3,3,7,8
0,24.55,-4.26,25.08,-3.72,0,1,0,1,3,4,8,10
0,28.55,3.88,27.48,3.37,1,2,3,5,3,6,4,7
0,24.03,0.43,26.57,1.16,0,2,2,2,3,6,5,6
0,24.71,1.99,23.47,-4.09,0,0,2,4,4,8,6,9
0,26.16,1.95,26.09,1.45,1,2,2,3,5,7,5,9
0,29.83,-1.22,29.53,-2.91,1,2,2,4,3,6,3,3
0,26.38,-3.85,25.87,-3.33,0,3,2,5,3,8,7,11
0,29.95,2.19,29.9,-1.35,0,2,2,2,3,6,3,6
0,22.19,-1.28,19.39,-5.45,1,0,1,1,5,5,6,10
0,24.96,-0.22,26.41,4.04,0,2,1,4,3,6,6,10
0,29.38,-3.89,30.16,-7.55,1,3,2,7,4,8,5,7
0,27.61,2.45,27.36,1.93,0,1,3,6,6,9,6,9
0,20.66,1.26,20.88,-2.69,0,0,1,2,4,4,6,9
0,23.19,-4.33,23.92,1.7,0,1,2,1,3,7,7,10
0,23.77,-4.35,23.04,-4.67,0,2,2,3,2,8,6,9
0,25.41,4.87,25.9,5.71,1,1,1,3,3,5,6,10
0,21,-2.84,22.22,-1.88,0,2,1,6,5,10,6,9
0,25.08,2.88,24.55,2.45,0,1,1,2,1,2,3,6
0,20.85,-3.99,20.42,-3.23,0,1,0,1,2,6,7,9
0,20.21,2.9,19.14,3.64,0,1,1,1,1,1,8,11
0,24.24,-4.88,24.3,-5.45,0,1,1,2,4,4,7,11
0,28.47,-4.94,30.7,5.17,1,1,1,3,4,4,3,6
0,27.17,1.75,27.02,2.48,0,2,2,5,4,7,3,7
0,20.32,-1.41,19.59,-2.08,1,1,1,4,3,6,3,9
0,21.06,3.11,21.51,3.43,0,0,1,1,2,2,9,9
0,21.88,-1.12,20.31,-0.81,0,1,1,2,2,3,7,9
0,20.03,-3.41,20.75,-3.94,1,2,3,2,5,7,4,9
0,20.11,1.13,20.51,0.76,1,2,3,5,4,6,4,6
0,25.7,-2.88,26.15,-0.96,0,1,2,3,3,6,1,4
0,29.49,-1.97,30.35,-0.35,0,1,2,6,4,7,3,6
0,27.18,-1.69,27.57,-1.36,0,0,0,1,1,1,7,11
0,26.31,-4.04,25.11,-2.45,1,3,1,5,3,8,2,5
0,24.68,0.31,26.27,-5.1,0,2,2,4,3,5,5,10
0,22.08,2.81,21.51,2.39,0,1,2,5,4,8,4,8
0,26.11,-4.18,24.12,-8.22,0,1,3,3,4,5,6,10
1,21.04,-1.15,21.17,0.47,0,2,2,6,4,7,3,6
0,24.01,-2.59,24.56,5.79,0,0,1,2,3,6,3,9
0,26.87,-3.72,26.93,-2.96,0,2,0,2,1,6,7,11
0,24.61,2.2,25.53,1.79,0,1,0,2,6,7,6,9
0,25.94,-2.55,23.53,-3.96,0,1,1,4,4,6,4,8
0,25.77,-4.93,25.93,-4.55,0,2,3,5,6,9,5,9
0,25.17,-3.89,25.77,-2.71,0,0,1,2,3,6,6,9
0,24.59,-2.73,26.52,0.38,1,1,2,4,3,6,3,5
0,24.89,1.53,25.16,2.1,0,1,2,4,4,7,5,8
0,27.95,3.01,25.99,1.95,1,2,1,4,4,6,4,7
0,24.08,1.19,25.72,-2.04,1,1,2,4,5,7,6,8
0,23.9,-0.73,25.38,-1.45,1,1,2,5,3,5,2,5
0,22.76,2.96,15.42,-7.72,1,0,1,1,3,3,6,11
0,23.25,1.74,23.41,1.77,1,1,1,3,4,6,4,6
0,22.31,1.37,23.27,1.34,0,1,1,3,3,6,6,10
0,23.22,-0.74,23.12,3.53,0,1,1,1,4,7,5,9
0,28.52,4.87,28.05,4.54,0,1,2,4,2,7,2,8
0,25.58,-0.03,24.8,1.51,0,1,1,4,3,8,5,9
0,21.01,-2.87,NULL,NULL,0,0,0,0,0,0,0,0
0,20.66,2.01,22.32,-4.32,0,0,1,1,3,4,5,10
0,21.57,-3.9,21.49,-5.08,0,1,1,1,3,3,7,11
1,29.62,0.66,28.59,2.39,1,3,1,4,5,7,1,5
0,21.22,1.56,21.32,1.08,0,1,1,3,1,3,7,10
0,26.66,-4.42,27.72,-4.69,2,2,5,6,6,8,4,8
0,22.53,-0.57,22.24,-3.29,0,1,1,2,4,6,6,9
0,23.55,2.65,24.1,3.42,0,2,3,5,5,7,3,7
0,27.19,2.55,28.09,0.71,1,1,3,4,4,9,5,10
0,26.29,2.11,26.37,3.88,1,2,3,3,4,8,3,9
0,23.04,-4.87,22.91,-5.51,0,0,1,1,1,4,4,6
0,25.24,-3.22,25.89,-3.32,0,1,0,2,2,6,4,7
0,21.53,-1.1,21.94,-1.3,0,1,2,4,3,6,5,9
0,25.02,0.79,24.88,1.11,0,2,1,2,1,2,1,3
0,21.36,4.79,21.14,4.4,0,1,1,2,3,4,5,8
0,22.86,-4.51,22.75,-4.82,0,2,2,4,4,7,5,10
0,20.01,2.19,20.31,3.1,0,2,1,4,3,5,3,7
0,28.34,1.77,28.22,0.88,1,4,4,7,5,7,2,6
0,20.95,-2.02,20.72,-1.36,0,1,1,4,2,4,0,3
0,20.75,0.04,20.15,-0.53,0,3,3,3,5,4,3,4
1,21.56,0.07,21.37,-0.57,0,2,1,6,3,7,3,7
0,24.49,1.98,32.03,2.07,1,2,3,4,4,6,2,4
0,22.61,1.14,22.55,0.72,0,0,2,4,2,5,3,5
0,21.63,-2.02,21.65,-1.31,0,0,0,2,2,3,7,10
0,22.02,-1.15,15.2,-2.96,2,0,2,4,4,6,3,10
0,26.44,2.59,26.21,4,0,1,2,2,5,7,5,9
0,24.37,4.92,24.39,3.78,0,1,0,2,2,3,6,9
0,20.65,4.03,19.78,4.31,0,1,1,4,2,6,4,8
0,20.92,0.37,19.33,-2.63,1,2,1,4,4,7,6,10
0,28.62,-0.15,28.93,-1.2,0,1,1,1,3,4,8,11
1,22.78,-1.37,26.98,-10.86,2,1,2,7,3,7,2,6
0,20.68,0.21,19.77,0.8,1,2,3,4,5,8,6,8
0,23.73,-4.77,23.89,-5.31,0,1,0,4,3,6,4,9
0,24.49,3.07,23.77,12.92,1,1,2,2,3,6,4,9
0,26.81,-2.89,24.3,-3.69,1,1,3,4,3,7,3,7
0,25.82,1.74,34.62,9.1,1,2,1,3,4,5,3,4
0,21.08,0.08,20.93,-3.58,0,1,1,2,2,4,6,8
0,22.88,-2.64,23.28,-5.59,1,1,2,4,4,6,6,8
0,22.68,3.53,23.14,3.66,1,1,1,3,3,6,3,9
0,23.39,0.57,23.93,0.67,0,0,2,2,4,3,9,9
0,25.11,0.13,25.38,0.08,1,3,3,5,3,7,3,5
0,26.44,1.71,29.11,6.24,0,0,0,2,2,4,3,5
0,25.71,-2.55,25.81,2.53,0,0,0,3,2,6,6,9
0,24.91,2.96,26.68,4.4,0,1,1,3,3,4,1,3
0,26.9,1.76,23.86,1.71,1,1,1,3,2,7,3,7
0,28.1,-2.05,28.4,-3.98,0,1,1,2,4,8,8,10
0,20.18,4.41,19.15,3.94,1,3,2,3,3,6,0,5
0,27.09,-1.5,27.01,-1.24,0,3,2,5,4,9,5,9
0,29.7,-2.31,33.27,-6.22,0,2,1,3,2,5,2,5
0,23.97,-2.46,24.31,-1.24,0,1,1,3,2,5,3,7
0,21.66,-1.24,23.4,-2.88,0,1,1,3,1,3,1,2
0,21.02,3.39,22.6,-3.97,0,1,1,3,5,7,6,9
0,20.16,-3.2,20.01,-2.33,0,0,0,2,2,3,7,9
0,24.05,2.44,24.51,2.12,0,1,1,2,3,5,4,9
1,25.18,-1.79,24.52,-2.01,0,1,2,3,2,7,4,6
0,24.3,1.12,24.59,-1.5,0,1,2,4,2,6,2,5
0,28.15,3.64,28.42,5.08,1,2,2,3,6,8,3,10
0,20.97,-1.07,18.06,-5.3,0,1,2,4,4,4,7,10
0,25.01,-1.75,24.2,-1.57,0,2,1,4,1,6,0,3
0,22.38,2.04,22.89,3.45,0,1,0,3,3,7,4,8
0,20.59,-4.87,17.51,-7.26,0,0,1,3,3,5,3,8
0,25.13,0.44,25.66,-0.31,0,1,3,5,6,9,7,11
0,29.58,-4.39,29.61,-3.82,1,2,3,7,6,10,4,9
0,22.52,2.15,22.68,2.75,1,1,2,3,3,5,5,9
0,26.95,0.39,29.17,1.85,0,2,1,4,2,5,2,5
0,21.54,-3.69,22.08,-5.91,0,1,2,3,2,4,5,10
0,23,0.14,22.37,0.41,0,2,3,6,4,8,4,5
1,21.41,2.92,21.45,1.63,1,0,2,3,2,6,3,7
0,29.11,-1.68,27.92,1.19,1,3,2,6,2,8,2,5
0,28.41,-0.08,28.54,-1.98,0,3,1,5,4,8,4,10
0,23.77,1.59,22.31,4.42,1,2,3,4,6,6,4,7
0,22.24,2.94,21.78,1.44,1,1,2,2,4,5,7,10
0,24.29,4.88,23.57,3.25,0,2,2,5,4,7,5,9
0,25.07,-1.37,22.13,-0.18,1,2,2,3,3,6,1,7
0,20.54,0.67,21.68,-3.51,0,1,2,2,5,6,4,7
0,23.94,-0.67,23.99,-0.44,0,1,2,1,3,5,4,6
1,20.2,0.04,20.16,0.74,0,1,0,2,3,6,2,6
0,24.94,-0.96,15.66,-2.18,1,0,2,3,3,5,6,10
0,27.1,-4.23,27.6,-4.96,0,1,1,5,2,8,1,5
0,23.24,2.84,26.31,4.04,0,1,2,4,4,7,6,9
0,27.71,-4.79,28.35,-5.65,1,1,1,2,5,8,7,10
0,26.44,3.14,19.72,33.39,2,2,2,2,2,3,1,5
0,22.83,-3.79,23.43,-4.11,0,1,3,5,5,8,4,8
0,23.89,-0.93,27.36,-6.28,1,0,1,4,2,5,3,5
0,27.88,-1.39,27.51,-5.56,0,1,0,2,2,4,3,4
0,24.72,1.52,25.15,0.88,0,1,2,3,4,4,3,5
0,22.37,-0.85,22.17,-0.44,0,2,4,5,4,7,2,6
0,20.81,2.8,20.15,2.07,0,1,2,4,3,7,3,7
0,24.79,-4.95,30.87,2.46,1,1,4,5,4,6,5,5
0,22.09,3.45,22.3,3.78,0,2,0,5,4,7,6,10
0,26.53,2.26,30.67,8.06,2,1,5,5,5,8,4,9
0,27.38,-3.91,26.34,7,0,0,0,1,3,4,4,9
0,25.89,-1.27,24.47,2.82,0,1,2,1,4,3,6,11
1,20.47,4.51,20.96,3.34,0,1,1,1,1,2,8,11
0,23.37,-4.29,23.78,-4.04,0,1,0,3,4,7,4,9
1,27.25,2.98,30.17,0.68,1,4,2,6,4,7,2,4
1,28.91,2.94,28.32,3.01,0,3,2,7,4,8,4,9
0,25.22,2.65,26.02,5.84,1,2,2,3,3,7,5,8
0,28.4,4.91,28.49,5.5,1,2,1,5,3,5,4,5
0,23.74,2.16,22.27,4.48,0,2,0,2,1,6,6,8
0,22.23,4.91,24.68,5.59,0,2,1,4,2,6,3,5
0,22.01,-2.25,22.88,-2.36,0,0,1,1,2,3,6,10
0,26.27,-3.94,24.86,-2.71,0,1,1,5,1,5,0,4
0,24.36,1.03,26.95,4.25,1,1,1,3,3,7,3,6
0,22.39,3.95,22.63,3.32,0,1,0,3,2,4,1,4
0,20.92,-3.24,20.27,-3.1,0,2,1,3,3,6,3,8
0,22.48,-0.99,22.57,-1.36,0,0,1,2,3,5,6,9
0,23.67,4.21,26.86,1.62,1,3,1,5,1,8,2,4
1,27.47,-3.82,31.71,-10.19,0,0,0,3,2,4,5,7
0,26.01,-2.56,26.86,-7.37,0,0,3,2,5,8,8,11
0,23.47,2.01,21.24,2.83,0,1,3,3,4,7,4,10
0,27.18,4.57,26.34,4.28,1,2,1,3,4,7,6,9
0,28.85,-4.14,31.82,2.25,0,0,2,4,4,5,3,5
0,21.06,-3.18,20.67,-2.76,0,2,2,4,5,7,7,10
1,29.02,-2.86,28.8,-3.59,0,1,1,1,3,5,7,11
0,24.34,2.77,22.91,5.6,2,2,2,5,3,8,2,6
0,24.47,4.12,24.25,0.2,0,3,1,5,2,7,4,7
1,28.83,-3.51,31.51,-2.39,0,2,3,5,6,8,5,8
0,28.57,-0.08,28.57,0.77,0,2,2,4,5,8,6,10
0,22.32,0.05,15.33,11.25,0,0,1,0,3,3,4,7
0,29.47,-1.93,31.15,1.45,1,1,2,3,2,5,2,3
0,21.68,4.24,20.53,6.19,0,0,2,2,4,4,6,9
0,20.58,-4.64,22.01,-0.47,0,1,2,4,4,7,6,9
0,26.92,-4.16,27.74,-6.93,0,1,2,1,3,5,4,7
0,27.28,2.72,26.29,0.45,0,1,1,4,3,5,2,6
1,21.34,0.63,21.4,0.23,1,2,4,4,6,7,6,9
0,27.53,-1.89,26.96,-1.24,1,3,2,3,5,7,5,8
0,25.37,-3.96,31.41,-2.24,0,1,4,6,6,8,8,9
0,24.64,1.83,24.55,1.48,0,1,0,3,4,6,3,5
0,28.48,2.96,28.47,4.13,0,3,2,6,5,8,4,7
0,22.26,-0.21,22.38,0.2,0,2,4,4,4,6,4,6
0,24.86,-1.35,24.29,-0.3,1,3,2,4,2,6,2,5
0,21.58,-3.07,20.6,-4.7,0,2,3,5,4,6,1,5
0,27.12,3.75,28.49,2.96,1,2,1,5,2,6,1,3
0,24.8,3.41,24.36,3.46,0,2,2,3,4,6,7,11
0,25.94,-3.68,29.23,-6.87,1,1,2,3,4,4,0,4
0,21.57,0.4,24.32,-4.46,0,2,2,5,5,7,5,8
1,24.5,3.55,24.28,4,0,1,0,2,2,6,7,10
0,20.62,2.17,19.14,2.88,0,2,1,4,4,6,4,9
0,26.05,3.56,26.4,3.08,0,0,1,3,5,6,6,11
0,24.22,2.17,24.13,0.45,0,1,3,4,4,8,4,9
0,24.5,-3.22,23.89,0.3,0,1,0,1,2,4,6,10
0,21.79,-0.69,21.91,-1.44,0,3,0,4,2,6,5,8
0,20.7,-0.35,20.75,-0.97,0,1,1,1,2,5,9,11
0,26.33,-4.19,26.81,-4.91,0,1,2,4,3,7,2,7
0,24.8,-2.28,24.65,-1.73,0,1,1,2,4,5,3,7
0,20.66,3.7,21.63,4.37,0,1,0,3,3,6,7,10
0,23.59,1.1,26.51,-1.18,0,2,2,7,4,10,5,7
0,28.49,-0.25,28.97,0.08,0,1,1,2,3,5,8,11
1,27.73,0.76,18.37,25.85,1,0,1,1,1,2,2,5
0,25.48,-0.85,28.1,1.05,0,2,1,2,1,3,0,1
0,28.48,-4.18,26.45,-4.37,0,2,2,4,4,7,5,10
0,23.01,4.63,40.77,8.09,1,1,1,4,2,4,0,1
1,25.7,1.39,26.7,-2.49,0,1,1,3,1,4,7,10
0,26.03,-4.75,31.74,-7.41,1,3,3,6,5,8,4,7
0,29.56,-3.5,29.25,-2.38,1,2,2,5,4,7,1,7
0,28.57,0.82,27.24,-3.19,0,2,2,3,3,7,3,10
0,21.04,2.88,21.08,3.37,0,2,1,4,2,6,4,8
0,26.07,-3.31,25.38,-3.6,0,2,1,3,2,5,3,8
0,20.72,-3.79,20.89,-4.94,0,1,3,1,6,5,7,10
0,20.1,3.28,20.37,6.06,0,0,1,2,2,4,6,10
0,27.09,1.11,23.15,5.55,1,0,1,2,3,5,3,7
0,29.31,-3.9,30.73,-5.41,0,1,1,3,1,6,1,3
0,28.13,0.23,28.44,-1.83,0,2,0,3,0,4,2,4
0,29.71,2.45,26.39,-2.1,1,0,1,1,2,7,5,8
0,23.67,4.37,24.59,4.1,0,0,0,1,1,2,9,11
0,25.67,2.25,24.89,2.3,0,1,3,5,5,8,7,10
0,26.61,-1.39,26.24,-3.2,0,3,3,5,6,10,7,9
1,21.79,-0.21,22.02,-0.65,1,1,3,3,3,6,2,4
0,25.03,-2.5,25.36,-3.38,0,2,2,2,3,6,6,11
0,20.76,-3.87,25.31,-11.14,1,0,1,4,2,5,3,7
0,24.25,-4.09,24.35,-3.72,0,1,3,4,6,8,6,8
0,25.36,3.13,26.84,0.38,0,2,1,4,3,7,2,5
0,23,-0.72,24.21,0.99,0,0,1,1,4,5,6,10
0,22.91,2.28,23.26,-3.36,0,1,2,4,3,5,2,5
0,22.77,-3.63,23.23,-3.48,0,2,1,6,3,7,3,5
0,28.58,-4.77,36.5,-1.01,3,5,6,6,6,9,4,5
0,24.46,2.91,23.36,2.86,0,2,0,3,4,8,5,9
0,26.27,2.07,24.95,3.94,0,1,2,6,3,7,2,8
0,22.75,-3.15,23.66,-5.01,1,1,2,5,3,6,2,4
0,29.41,1.65,29.58,0.93,1,5,2,8,4,8,2,5
0,25.48,-2.58,26.24,-3.21,0,1,2,2,3,5,9,11
0,25.09,-4.87,25.61,-8.01,0,2,1,4,3,5,1,6
0,25.38,-1.53,25.52,-0.11,0,2,2,3,3,4,3,5
0,23.23,-4.27,22.91,-5.27,0,0,1,0,3,5,5,8
0,29.9,0.25,31.03,6.05,1,3,3,6,5,10,7,9
0,21.93,-2.44,21.7,6.17,0,0,0,1,2,4,5,9
0,22.67,-4.84,23.06,-4.25,0,0,1,2,2,6,6,10
0,21.86,-3.01,21.82,-3.81,0,1,0,1,3,5,6,10
0,26.94,-0.76,27.53,-5.43,0,1,1,2,4,6,5,9
0,22.62,-4.34,21.76,1.07,1,1,1,3,2,4,7,11
0,20.11,-4.24,19.43,6.38,0,0,1,1,1,4,6,10
0,20.53,-3.9,20.38,-3.61,0,1,0,4,2,7,2,5
0,28.11,-4.84,27.66,-2.58,0,1,1,3,4,8,5,9
0,24.52,2.28,27.09,6.31,0,0,2,1,2,5,2,4
0,20.92,-2.68,21.14,-4.57,0,1,1,2,2,4,5,10
0,29.2,3.72,29.46,2.36,0,2,2,5,3,7,4,8
0,22.65,0.05,23.04,-0.9,0,2,1,5,2,7,2,5
0,25.17,-1.74,25.08,-1.34,1,2,2,6,3,7,2,4
0,21.58,3.85,23.08,9.06,1,1,3,4,4,6,3,7
0,21.72,-4.12,21.95,-5.32,0,1,1,2,3,3,6,10
0,21.6,0.59,25,-4.32,1,0,2,2,3,4,8,11
0,27.15,4.76,26.8,4.51,0,2,2,4,6,8,6,10
0,27.03,-3.9,27.64,-3.46,0,0,0,3,2,3,2,4
0,20.99,3.74,19.97,4.32,1,2,1,4,2,7,2,6
0,28.71,-3.99,27.49,-4.31,0,1,1,3,1,4,0,4
0,20.21,-3.8,21.78,-4.04,0,2,2,3,4,8,4,7
0,27.85,-2.57,29.3,-1.05,0,2,1,5,2,6,3,6
0,24.07,4.88,22.83,-25.52,1,1,1,1,2,1,5,11
0,28.06,1.46,25.44,0.92,1,3,4,6,4,10,4,5
0,29.16,-4.25,30.23,-5.18,1,3,4,7,6,9,5,7
0,23.83,4.69,26.57,9.93,1,0,3,4,3,5,3,4
1,23.34,-1.49,23.95,-3.59,1,1,2,1,3,4,7,11
0,27.57,-3.67,27.9,-4.33,0,1,3,4,7,8,6,10
0,25.21,2.71,25.26,0.21,1,1,2,2,2,5,4,8
0,20.02,0.25,18.83,2.51,1,2,2,3,3,8,4,9
0,24.11,-4.23,23.94,-4.6,0,2,0,4,4,8,5,9
0,20.89,-4.35,17.62,-3.07,1,0,1,1,3,4,6,10
0,25.31,1.12,25.83,2.14,0,1,0,3,4,7,5,8
0,24.2,-1.75,23.71,-1.8,0,2,1,3,3,7,6,8
0,24.35,4.51,24.23,3.91,0,2,1,2,4,5,5,10
0,28.83,-4.26,30.52,-6.94,0,1,0,3,3,6,3,6
0,21.67,2.62,16.29,-5.43,1,0,3,3,4,6,5,10
0,20.79,-1.77,18.44,-0.03,0,0,2,4,3,5,5,9
0,26.84,0.43,25.99,-1.79,0,1,1,2,2,8,6,10
0,23.75,-4.6,25.16,-11.62,0,0,2,3,3,6,4,7
0,24.45,-4.64,23.92,-4.37,0,1,2,4,5,8,5,8
0,23.24,-1.98,27.31,-5.15,0,2,1,5,2,7,3,4
0,29.77,3.28,29.8,2.47,0,1,0,5,2,7,3,5
1,27.73,0.02,28.42,-0.03,1,2,2,4,3,8,4,7
0,23.09,-3.08,23.99,-1.44,0,1,2,1,4,4,7,9
0,20.87,4.46,23.69,8.87,0,0,1,1,2,1,9,11
0,29.73,-0.56,30.12,-0.89,2,5,3,8,7,9,4,8
0,26.56,-2.56,28.31,3.28,0,1,1,4,2,5,3,5
0,20.9,-2.75,20.91,-3.54,0,0,2,3,4,6,5,8
1,23.33,1.6,23.04,0.77,2,3,5,6,6,9,4,7
0,26.9,-2.8,33.94,-14.35,1,0,1,2,1,5,4,6
0,21.51,-4.24,22.36,-2.9,0,1,1,3,2,7,5,10
0,22.54,-4.18,22.03,-4.7,0,1,2,2,3,5,6,10
0,23.2,-3.28,21.92,-0.7,0,2,1,5,4,6,2,6
0,25.48,-2.39,24.11,-1.2,0,1,1,3,2,7,5,9
0,22.57,-1.55,24.44,-4.6,1,1,2,5,5,8,4,8
0,27.7,4.55,29.02,1.41,0,2,1,3,1,4,2,4
0,29.5,-0.63,29.94,-1.2,1,3,2,7,5,8,5,6
0,25.74,3.64,26.24,3.74,1,4,3,6,5,7,3,5
1,27.88,-0.91,28.1,-2.69,0,1,3,5,3,5,2,5
0,21.11,1.55,20.3,5.34,1,1,1,3,2,6,4,9
0,25.31,1.81,25.26,1.83,0,2,1,2,4,7,5,9
0,29.23,4.94,38.61,-29.91,1,1,1,1,1,1,2,4
0,20.39,2.67,28.17,-8.19,0,0,2,4,2,5,4,5
0,20.26,4.79,23.26,3.62,0,1,1,2,3,5,5,8
0,22.1,3.82,25.27,3.73,0,1,1,2,3,5,5,7
0,20.68,-4.72,22.13,-2.91,0,1,1,2,3,4,6,9
0,29.66,4.79,30.73,7.66,0,3,1,5,3,7,3,5
0,21.99,-3.61,21.47,-17.71,1,1,2,4,3,4,1,5
0,23.77,-3.1,46.08,-2.4,1,2,3,6,3,6,0,1
0,29.01,-2.2,30.05,-3.95,1,2,2,6,3,8,4,6
0,22.45,-0.92,28.4,-16.56,0,0,1,2,2,3,4,8
1,20.32,-3.35,15.6,13.91,1,1,2,4,3,5,0,3
0,20.79,2.28,21.2,2.25,0,1,2,3,4,3,2,3
0,21.91,-4.27,21.5,-2.46,0,1,1,2,2,5,5,9
0,25.71,-1.76,26.8,2.08,0,1,1,5,3,7,2,7
0,21.29,-2.58,21,-2.1,0,2,0,3,2,5,5,9
0,22.43,-0.11,22.11,-1.04,0,1,1,3,3,6,5,10
0,25.79,1.5,26.01,1.13,0,2,0,4,5,7,5,8
0,23.91,4.84,23.65,4.41,0,2,2,3,3,6,6,10
0,28.29,0.46,28.3,-19.85,2,2,2,3,2,4,1,2
0,21.18,1.49,20.66,1.44,0,1,0,3,3,4,4,10
1,27.09,2.98,29.23,6.1,1,3,2,5,5,7,5,7
0,24,-2.7,22.4,-2.04,1,2,3,4,4,5,3,5
0,24.8,2.07,28.88,-5.39,1,0,1,3,1,4,3,4
0,29.79,0.8,30.2,1.09,0,2,1,2,1,5,1,3
0,23.86,-1.7,24.41,1.38,0,1,1,5,4,8,5,7
0,24.54,-0.95,25.15,-0.29,0,2,1,3,3,7,6,10
0,26.64,-3.3,26.85,2.1,1,1,1,4,3,8,6,9
0,21.74,-0.26,22.55,-0.62,0,3,1,4,2,5,1,5
0,25.58,1.59,40.01,-16.19,0,2,2,2,3,3,1,2
1,25.16,-2.97,26.05,-1.38,0,3,2,4,3,4,1,5
0,29.82,3.22,29.43,1.88,0,2,1,5,2,6,3,7
0,23.43,-2.87,25.97,-9.76,1,1,2,4,4,8,2,8
0,23.79,1.05,23.97,-0.38,0,2,2,3,3,5,5,10
0,23.68,-0.84,24.77,0.98,1,3,3,4,4,8,4,6
0,27.64,-4.68,28.1,-5.05,0,3,2,5,3,6,3,6
0,21.41,1.09,21.78,1.64,0,1,1,4,4,8,5,8
0,20.96,1.94,20.45,2.31,0,2,0,3,3,7,4,10
0,26.98,-2.04,27.02,-1.8,1,1,2,5,6,7,2,4
0,20.54,1.55,8.26,27.55,2,2,3,4,5,6,2,6
0,22.16,-4.26,25.65,-6.15,0,1,2,3,2,4,1,4
0,27.41,0.21,23.83,2.79,1,2,1,4,5,6,4,9
0,20.87,2.69,18.88,1.95,1,2,1,3,4,7,4,9
0,23.91,-0.42,24.37,-1.04,0,0,0,3,2,6,3,7
0,25.67,-2.54,27.64,-1.64,1,2,3,5,4,8,4,8
1,21.16,4.01,21.52,1.95,0,1,1,3,5,6,6,10
0,22.36,-4.93,22.18,-5.42,0,2,2,3,5,7,5,9
0,28.23,-0.68,28.53,0.24,1,2,1,3,3,5,2,5
0,26.42,-3.99,49.71,-14.29,1,1,1,2,3,3,0,1
0,22.72,3.19,23.1,8.61,1,1,3,2,3,6,5,8
0,29.49,2.24,30.9,2.57,0,1,1,3,2,6,4,6
0,23.85,3.29,21.48,4.97,0,1,2,2,4,5,3,9
0,27.33,-0.85,29.3,-5.71,0,2,3,3,3,6,4,6
0,23.2,2.21,22.47,0.2,0,1,1,3,2,6,3,8
0,28.67,-3.59,29.06,-3.06,0,1,1,2,1,4,0,4
0,20.15,-3.73,19.05,-3.71,1,2,2,4,4,6,3,5
1,28.55,0.32,28.58,0.98,0,1,1,5,2,8,4,8
0,29.41,-1.83,22.72,4.04,1,2,2,4,5,9,5,10
0,25.35,2.14,25.52,1.39,0,2,2,5,4,8,2,5
1,22.93,0.49,23.33,1.71,0,0,1,1,3,1,9,11
0,24.14,-0.41,26.58,0.4,0,3,1,6,3,7,3,7
0,22.18,-3.35,24.34,-5.95,0,2,1,4,2,7,2,5
0,21.85,-0.13,22.39,2.82,0,1,0,4,4,7,2,8
0,24.43,4.34,33.05,-2.77,1,2,2,5,3,6,2,2
0,23.16,-2.45,23.67,-6.34,0,1,2,3,3,4,1,8
0,21.07,-3.01,21.59,-2.7,0,0,1,2,3,4,6,10
0,22.62,0.92,19.87,1.64,0,1,2,1,2,2,7,11
0,20.54,1.9,20.08,1.12,1,2,3,5,7,9,6,11
0,22.89,-3.53,22.4,-3.91,1,2,2,2,4,6,8,11
1,21.11,4.52,19.43,4.49,0,1,1,2,3,5,3,8
0,22.49,-1.75,21.78,0.08,0,0,2,2,5,9,6,9
0,29.42,-2.88,28.41,-0.13,1,1,2,2,3,4,1,5
0,20.53,3.82,22.65,-8.57,1,2,1,3,2,6,3,5
0,22.22,0.08,21.47,0.73,0,2,3,3,4,3,1,5
0,23.02,-1.36,24.57,-2.14,0,0,0,1,2,5,4,7
0,20.5,-3.21,20.44,-2.88,0,1,0,2,3,3,5,8
0,27.01,1.28,27.26,-0.73,0,1,3,2,3,8,4,8
0,23.1,2.25,23.51,2.81,0,1,0,4,5,8,5,9
0,22.78,1.79,22.5,0.12,0,1,1,3,4,7,5,9
0,21.87,-4.9,19.82,-5.99,0,1,2,5,4,7,3,6
0,21.96,-4.66,21.92,-3.54,0,1,1,4,3,8,3,5
0,23.65,3.43,26.83,0.75,0,2,2,5,4,6,3,6
0,22.49,2.49,23.1,3.18,0,1,1,5,3,6,2,5
0,24.02,-4.91,31.41,-12.58,1,1,2,3,2,4,2,1
0,25.07,-4.54,26.85,-6.93,1,3,3,6,5,8,1,3
0,21.94,-4.99,23.04,-3.22,0,1,1,3,2,7,1,6
1,23.06,1.8,20.84,-0.12,1,2,2,4,4,6,3,5
0,20.86,2.31,20.8,2.16,0,1,2,4,3,8,5,8
1,25.16,-2.73,25.74,-2.69,0,1,1,3,3,6,2,4
0,29.12,-2.33,29.29,0.26,1,2,2,4,5,9,4,8
0,22.99,4.83,22.98,6.97,0,1,0,2,2,4,5,9
0,28.41,-0.81,28.1,-1.28,1,2,2,6,6,10,6,9
0,20.63,3.42,20.26,-0.36,0,1,1,2,4,5,4,7
